ID,timestamp,item,corporation,location,supply(kg),price(원/kg)
RD_A_S_20211221,2021-12-21,RD,A,S,21460.0,462.0
RD_A_S_20211222,2021-12-22,RD,A,S,28720.0,381.0
RD_A_S_20211223,2021-12-23,RD,A,S,32880.0,428.0
RD_A_S_20211224,2021-12-24,RD,A,S,32980.0,524.0
RD_A_S_20211225,2021-12-25,RD,A,S,33740.0,562.0
RD_A_S_20211226,2021-12-26,RD,A,S,0.0,0.0
RD_A_S_20211227,2021-12-27,RD,A,S,16180.0,551.0
RD_A_S_20211228,2021-12-28,RD,A,S,28160.0,571.0
RD_A_S_20211229,2021-12-29,RD,A,S,25220.0,524.0
RD_A_S_20211230,2021-12-30,RD,A,S,36920.0,506.0
RD_A_S_20211231,2021-12-31,RD,A,S,15180.0,542.0
RD_A_S_20220101,2022-01-01,RD,A,S,0.0,0.0
RD_A_S_20220102,2022-01-02,RD,A,S,0.0,0.0
RD_A_S_20220103,2022-01-03,RD,A,S,20280.0,533.0
RD_A_S_20220104,2022-01-04,RD,A,S,32140.0,562.0
RD_A_S_20220105,2022-01-05,RD,A,S,48460.0,535.0
RD_A_S_20220106,2022-01-06,RD,A,S,48620.0,493.0
RD_A_S_20220107,2022-01-07,RD,A,S,35340.0,505.0
RD_A_S_20220108,2022-01-08,RD,A,S,31480.0,482.0
RD_A_S_20220109,2022-01-09,RD,A,S,0.0,0.0
RD_A_S_20220110,2022-01-10,RD,A,S,39480.0,428.0
RD_A_S_20220111,2022-01-11,RD,A,S,37740.0,461.0
RD_A_S_20220112,2022-01-12,RD,A,S,25540.0,588.0
RD_A_S_20220113,2022-01-13,RD,A,S,37920.0,535.0
RD_A_S_20220114,2022-01-14,RD,A,S,37000.0,526.0
RD_A_S_20220115,2022-01-15,RD,A,S,32120.0,515.0
RD_A_S_20220116,2022-01-16,RD,A,S,0.0,0.0
RD_A_S_20220117,2022-01-17,RD,A,S,13800.0,551.0
RD_A_S_20220118,2022-01-18,RD,A,S,18200.0,606.0
RD_A_S_20220119,2022-01-19,RD,A,S,27840.0,548.0
RD_A_S_20220120,2022-01-20,RD,A,S,31520.0,617.0
RD_A_S_20220121,2022-01-21,RD,A,S,37080.0,631.0
RD_A_S_20220122,2022-01-22,RD,A,S,31380.0,634.0
RD_A_S_20220123,2022-01-23,RD,A,S,0.0,0.0
RD_A_S_20220124,2022-01-24,RD,A,S,62160.0,597.0
RD_A_S_20220125,2022-01-25,RD,A,S,38720.0,622.0
RD_A_S_20220126,2022-01-26,RD,A,S,46460.0,621.0
RD_A_S_20220127,2022-01-27,RD,A,S,44920.0,574.0
RD_A_S_20220128,2022-01-28,RD,A,S,12120.0,615.0
RD_A_S_20220129,2022-01-29,RD,A,S,20440.0,687.0
RD_A_S_20220130,2022-01-30,RD,A,S,27960.0,371.0
RD_A_S_20220131,2022-01-31,RD,A,S,0.0,0.0
RD_A_S_20220201,2022-02-01,RD,A,S,0.0,0.0
RD_A_S_20220202,2022-02-02,RD,A,S,0.0,0.0
RD_A_S_20220203,2022-02-03,RD,A,S,0.0,0.0
RD_A_S_20220204,2022-02-04,RD,A,S,19020.0,564.0
RD_A_S_20220205,2022-02-05,RD,A,S,20920.0,531.0
RD_A_S_20220206,2022-02-06,RD,A,S,0.0,0.0
RD_A_S_20220207,2022-02-07,RD,A,S,36400.0,563.0
RD_A_S_20220208,2022-02-08,RD,A,S,45560.0,477.0
RD_A_S_20220209,2022-02-09,RD,A,S,32100.0,483.0
RD_A_S_20220210,2022-02-10,RD,A,S,37460.0,432.0
RD_A_S_20220211,2022-02-11,RD,A,S,39600.0,407.0
RD_A_S_20220212,2022-02-12,RD,A,S,17120.0,472.0
RD_A_S_20220213,2022-02-13,RD,A,S,0.0,0.0
RD_A_S_20220214,2022-02-14,RD,A,S,40520.0,471.0
RD_A_S_20220215,2022-02-15,RD,A,S,20340.0,508.0
RD_A_S_20220216,2022-02-16,RD,A,S,24620.0,547.0
RD_A_S_20220217,2022-02-17,RD,A,S,40680.0,505.0
RD_A_S_20220218,2022-02-18,RD,A,S,29480.0,527.0
RD_A_S_20220219,2022-02-19,RD,A,S,42800.0,558.0
RD_A_S_20220220,2022-02-20,RD,A,S,0.0,0.0
RD_A_S_20220221,2022-02-21,RD,A,S,40680.0,522.0
RD_A_S_20220222,2022-02-22,RD,A,S,12840.0,541.0
RD_A_S_20220223,2022-02-23,RD,A,S,18200.0,626.0
RD_A_S_20220224,2022-02-24,RD,A,S,32120.0,577.0
RD_A_S_20220225,2022-02-25,RD,A,S,61700.0,496.0
RD_A_S_20220226,2022-02-26,RD,A,S,55620.0,515.0
RD_A_S_20220227,2022-02-27,RD,A,S,0.0,0.0
RD_A_S_20220228,2022-02-28,RD,A,S,51360.0,487.0
RD_A_S_20220301,2022-03-01,RD,A,S,31040.0,452.0
RD_A_S_20220302,2022-03-02,RD,A,S,43880.0,473.0
RD_A_S_20220303,2022-03-03,RD,A,S,23600.0,505.0
RD_A_S_20220304,2022-03-04,RD,A,S,15000.0,564.0
RD_A_S_20220305,2022-03-05,RD,A,S,28900.0,526.0
RD_A_S_20220306,2022-03-06,RD,A,S,0.0,0.0
RD_A_S_20220307,2022-03-07,RD,A,S,38540.0,495.0
RD_A_S_20220308,2022-03-08,RD,A,S,28920.0,478.0
RD_A_S_20220309,2022-03-09,RD,A,S,29980.0,455.0
RD_A_S_20220310,2022-03-10,RD,A,S,18180.0,474.0
RD_A_S_20220311,2022-03-11,RD,A,S,28940.0,455.0
RD_A_S_20220312,2022-03-12,RD,A,S,31880.0,507.0
RD_A_S_20220313,2022-03-13,RD,A,S,0.0,0.0
RD_A_S_20220314,2022-03-14,RD,A,S,65740.0,473.0
RD_A_S_20220315,2022-03-15,RD,A,S,35320.0,509.0
RD_A_S_20220316,2022-03-16,RD,A,S,32120.0,487.0
RD_A_S_20220317,2022-03-17,RD,A,S,36400.0,430.0
RD_A_S_20220318,2022-03-18,RD,A,S,35300.0,442.0
RD_A_S_20220319,2022-03-19,RD,A,S,23560.0,452.0
RD_A_S_20220320,2022-03-20,RD,A,S,0.0,0.0
RD_A_S_20220321,2022-03-21,RD,A,S,50060.0,488.0
RD_A_S_20220322,2022-03-22,RD,A,S,54100.0,579.0
RD_A_S_20220323,2022-03-23,RD,A,S,71720.0,566.0
RD_A_S_20220324,2022-03-24,RD,A,S,39600.0,521.0
RD_A_S_20220325,2022-03-25,RD,A,S,34960.0,448.0
RD_A_S_20220326,2022-03-26,RD,A,S,24140.0,472.0
RD_A_S_20220327,2022-03-27,RD,A,S,0.0,0.0
RD_A_S_20220328,2022-03-28,RD,A,S,23080.0,427.0
RD_A_S_20220329,2022-03-29,RD,A,S,30580.0,411.0
RD_A_S_20220330,2022-03-30,RD,A,S,23760.0,407.0
RD_A_S_20220331,2022-03-31,RD,A,S,22480.0,387.0
RD_A_S_20220401,2022-04-01,RD,A,S,22360.0,471.0
RD_A_S_20220402,2022-04-02,RD,A,S,22480.0,480.0
RD_A_S_20220403,2022-04-03,RD,A,S,0.0,0.0
RD_A_S_20220404,2022-04-04,RD,A,S,27460.0,531.0
RD_A_S_20220405,2022-04-05,RD,A,S,26760.0,506.0
RD_A_S_20220406,2022-04-06,RD,A,S,24620.0,414.0
RD_A_S_20220407,2022-04-07,RD,A,S,24140.0,423.0
RD_A_S_20220408,2022-04-08,RD,A,S,18780.0,371.0
RD_A_S_20220409,2022-04-09,RD,A,S,19280.0,370.0
RD_A_S_20220410,2022-04-10,RD,A,S,0.0,0.0
RD_A_S_20220411,2022-04-11,RD,A,S,17960.0,396.0
RD_A_S_20220412,2022-04-12,RD,A,S,14980.0,478.0
RD_A_S_20220413,2022-04-13,RD,A,S,22100.0,456.0
RD_A_S_20220414,2022-04-14,RD,A,S,22380.0,415.0
RD_A_S_20220415,2022-04-15,RD,A,S,18200.0,463.0
RD_A_S_20220416,2022-04-16,RD,A,S,8560.0,417.0
RD_A_S_20220417,2022-04-17,RD,A,S,0.0,0.0
RD_A_S_20220418,2022-04-18,RD,A,S,32460.0,397.0
RD_A_S_20220419,2022-04-19,RD,A,S,29500.0,337.0
RD_A_S_20220420,2022-04-20,RD,A,S,19380.0,383.0
RD_A_S_20220421,2022-04-21,RD,A,S,21760.0,403.0
RD_A_S_20220422,2022-04-22,RD,A,S,22000.0,348.0
RD_A_S_20220423,2022-04-23,RD,A,S,17940.0,390.0
RD_A_S_20220424,2022-04-24,RD,A,S,0.0,0.0
RD_A_S_20220425,2022-04-25,RD,A,S,0.0,0.0
RD_A_S_20220426,2022-04-26,RD,A,S,0.0,0.0
RD_A_S_20220427,2022-04-27,RD,A,S,0.0,0.0
RD_A_S_20220428,2022-04-28,RD,A,S,4280.0,618.0
RD_A_S_20220429,2022-04-29,RD,A,S,3960.0,526.0
RD_A_S_20220430,2022-04-30,RD,A,S,0.0,0.0
RD_A_S_20220501,2022-05-01,RD,A,S,0.0,0.0
RD_A_S_20220502,2022-05-02,RD,A,S,22880.0,616.0
RD_A_S_20220503,2022-05-03,RD,A,S,16060.0,613.0
RD_A_S_20220504,2022-05-04,RD,A,S,6420.0,602.0
RD_A_S_20220505,2022-05-05,RD,A,S,17880.0,543.0
RD_A_S_20220506,2022-05-06,RD,A,S,21160.0,433.0
RD_A_S_20220507,2022-05-07,RD,A,S,6420.0,590.0
RD_A_S_20220508,2022-05-08,RD,A,S,0.0,0.0
RD_A_S_20220509,2022-05-09,RD,A,S,14980.0,722.0
RD_A_S_20220510,2022-05-10,RD,A,S,11780.0,704.0
RD_A_S_20220511,2022-05-11,RD,A,S,16060.0,553.0
RD_A_S_20220512,2022-05-12,RD,A,S,19280.0,528.0
RD_A_S_20220513,2022-05-13,RD,A,S,16060.0,597.0
RD_A_S_20220514,2022-05-14,RD,A,S,11780.0,578.0
RD_A_S_20220515,2022-05-15,RD,A,S,0.0,0.0
RD_A_S_20220516,2022-05-16,RD,A,S,20040.0,533.0
RD_A_S_20220517,2022-05-17,RD,A,S,22920.0,383.0
RD_A_S_20220518,2022-05-18,RD,A,S,5880.0,478.0
RD_A_S_20220519,2022-05-19,RD,A,S,0.0,0.0
RD_A_S_20220520,2022-05-20,RD,A,S,6420.0,573.0
RD_A_S_20220521,2022-05-21,RD,A,S,6420.0,651.0
RD_A_S_20220522,2022-05-22,RD,A,S,0.0,0.0
RD_A_S_20220523,2022-05-23,RD,A,S,7500.0,441.0
RD_A_S_20220524,2022-05-24,RD,A,S,10700.0,590.0
RD_A_S_20220525,2022-05-25,RD,A,S,12780.0,579.0
RD_A_S_20220526,2022-05-26,RD,A,S,4280.0,682.0
RD_A_S_20220527,2022-05-27,RD,A,S,9240.0,733.0
RD_A_S_20220528,2022-05-28,RD,A,S,0.0,0.0
RD_A_S_20220529,2022-05-29,RD,A,S,0.0,0.0
RD_A_S_20220530,2022-05-30,RD,A,S,0.0,0.0
RD_A_S_20220531,2022-05-31,RD,A,S,0.0,0.0
RD_A_S_20220601,2022-06-01,RD,A,S,0.0,0.0
RD_A_S_20220602,2022-06-02,RD,A,S,7460.0,594.0
RD_A_S_20220603,2022-06-03,RD,A,S,0.0,0.0
RD_A_S_20220604,2022-06-04,RD,A,S,0.0,0.0
RD_A_S_20220605,2022-06-05,RD,A,S,0.0,0.0
RD_A_S_20220606,2022-06-06,RD,A,S,3960.0,880.0
RD_A_S_20220607,2022-06-07,RD,A,S,0.0,0.0
RD_A_S_20220608,2022-06-08,RD,A,S,0.0,0.0
RD_A_S_20220609,2022-06-09,RD,A,S,0.0,0.0
RD_A_S_20220610,2022-06-10,RD,A,S,0.0,0.0
RD_A_S_20220611,2022-06-11,RD,A,S,0.0,0.0
RD_A_S_20220612,2022-06-12,RD,A,S,0.0,0.0
RD_A_S_20220613,2022-06-13,RD,A,S,0.0,0.0
RD_A_S_20220614,2022-06-14,RD,A,S,0.0,0.0
RD_A_S_20220615,2022-06-15,RD,A,S,0.0,0.0
RD_A_S_20220616,2022-06-16,RD,A,S,0.0,0.0
RD_A_S_20220617,2022-06-17,RD,A,S,0.0,0.0
RD_A_S_20220618,2022-06-18,RD,A,S,0.0,0.0
RD_A_S_20220619,2022-06-19,RD,A,S,0.0,0.0
RD_A_S_20220620,2022-06-20,RD,A,S,0.0,0.0
RD_A_S_20220621,2022-06-21,RD,A,S,0.0,0.0
RD_A_S_20220622,2022-06-22,RD,A,S,0.0,0.0
RD_A_S_20220623,2022-06-23,RD,A,S,0.0,0.0
RD_A_S_20220624,2022-06-24,RD,A,S,0.0,0.0
RD_A_S_20220625,2022-06-25,RD,A,S,0.0,0.0
RD_A_S_20220626,2022-06-26,RD,A,S,0.0,0.0
RD_A_S_20220627,2022-06-27,RD,A,S,0.0,0.0
RD_A_S_20220628,2022-06-28,RD,A,S,0.0,0.0
RD_A_S_20220629,2022-06-29,RD,A,S,0.0,0.0
RD_A_S_20220630,2022-06-30,RD,A,S,0.0,0.0
RD_A_S_20220701,2022-07-01,RD,A,S,0.0,0.0
RD_A_S_20220702,2022-07-02,RD,A,S,0.0,0.0
RD_A_S_20220703,2022-07-03,RD,A,S,0.0,0.0
RD_A_S_20220704,2022-07-04,RD,A,S,0.0,0.0
RD_A_S_20220705,2022-07-05,RD,A,S,0.0,0.0
RD_A_S_20220706,2022-07-06,RD,A,S,0.0,0.0
RD_A_S_20220707,2022-07-07,RD,A,S,0.0,0.0
RD_A_S_20220708,2022-07-08,RD,A,S,0.0,0.0
RD_A_S_20220709,2022-07-09,RD,A,S,0.0,0.0
RD_A_S_20220710,2022-07-10,RD,A,S,0.0,0.0
RD_A_S_20220711,2022-07-11,RD,A,S,0.0,0.0
RD_A_S_20220712,2022-07-12,RD,A,S,0.0,0.0
RD_A_S_20220713,2022-07-13,RD,A,S,0.0,0.0
RD_A_S_20220714,2022-07-14,RD,A,S,0.0,0.0
RD_A_S_20220715,2022-07-15,RD,A,S,0.0,0.0
RD_A_S_20220716,2022-07-16,RD,A,S,0.0,0.0
RD_A_S_20220717,2022-07-17,RD,A,S,0.0,0.0
RD_A_S_20220718,2022-07-18,RD,A,S,0.0,0.0
RD_A_S_20220719,2022-07-19,RD,A,S,0.0,0.0
RD_A_S_20220720,2022-07-20,RD,A,S,0.0,0.0
RD_A_S_20220721,2022-07-21,RD,A,S,0.0,0.0
RD_A_S_20220722,2022-07-22,RD,A,S,0.0,0.0
RD_A_S_20220723,2022-07-23,RD,A,S,0.0,0.0
RD_A_S_20220724,2022-07-24,RD,A,S,0.0,0.0
RD_A_S_20220725,2022-07-25,RD,A,S,0.0,0.0
RD_A_S_20220726,2022-07-26,RD,A,S,0.0,0.0
RD_A_S_20220727,2022-07-27,RD,A,S,0.0,0.0
RD_A_S_20220728,2022-07-28,RD,A,S,0.0,0.0
RD_A_S_20220729,2022-07-29,RD,A,S,0.0,0.0
RD_A_S_20220730,2022-07-30,RD,A,S,0.0,0.0
RD_A_S_20220731,2022-07-31,RD,A,S,0.0,0.0
RD_A_S_20220801,2022-08-01,RD,A,S,0.0,0.0
RD_A_S_20220802,2022-08-02,RD,A,S,0.0,0.0
RD_A_S_20220803,2022-08-03,RD,A,S,0.0,0.0
RD_A_S_20220804,2022-08-04,RD,A,S,0.0,0.0
RD_A_S_20220805,2022-08-05,RD,A,S,0.0,0.0
RD_A_S_20220806,2022-08-06,RD,A,S,0.0,0.0
RD_A_S_20220807,2022-08-07,RD,A,S,0.0,0.0
RD_A_S_20220808,2022-08-08,RD,A,S,0.0,0.0
RD_A_S_20220809,2022-08-09,RD,A,S,0.0,0.0
RD_A_S_20220810,2022-08-10,RD,A,S,0.0,0.0
RD_A_S_20220811,2022-08-11,RD,A,S,0.0,0.0
RD_A_S_20220812,2022-08-12,RD,A,S,0.0,0.0
RD_A_S_20220813,2022-08-13,RD,A,S,0.0,0.0
RD_A_S_20220814,2022-08-14,RD,A,S,0.0,0.0
RD_A_S_20220815,2022-08-15,RD,A,S,0.0,0.0
RD_A_S_20220816,2022-08-16,RD,A,S,0.0,0.0
RD_A_S_20220817,2022-08-17,RD,A,S,0.0,0.0
RD_A_S_20220818,2022-08-18,RD,A,S,0.0,0.0
RD_A_S_20220819,2022-08-19,RD,A,S,0.0,0.0
RD_A_S_20220820,2022-08-20,RD,A,S,0.0,0.0
RD_A_S_20220821,2022-08-21,RD,A,S,0.0,0.0
RD_A_S_20220822,2022-08-22,RD,A,S,0.0,0.0
RD_A_S_20220823,2022-08-23,RD,A,S,0.0,0.0
RD_A_S_20220824,2022-08-24,RD,A,S,0.0,0.0
RD_A_S_20220825,2022-08-25,RD,A,S,0.0,0.0
RD_A_S_20220826,2022-08-26,RD,A,S,0.0,0.0
RD_A_S_20220827,2022-08-27,RD,A,S,0.0,0.0
RD_A_S_20220828,2022-08-28,RD,A,S,0.0,0.0
RD_A_S_20220829,2022-08-29,RD,A,S,0.0,0.0
RD_A_S_20220830,2022-08-30,RD,A,S,0.0,0.0
RD_A_S_20220831,2022-08-31,RD,A,S,0.0,0.0
RD_A_S_20220901,2022-09-01,RD,A,S,0.0,0.0
RD_A_S_20220902,2022-09-02,RD,A,S,0.0,0.0
RD_A_S_20220903,2022-09-03,RD,A,S,0.0,0.0
RD_A_S_20220904,2022-09-04,RD,A,S,0.0,0.0
RD_A_S_20220905,2022-09-05,RD,A,S,0.0,0.0
RD_A_S_20220906,2022-09-06,RD,A,S,0.0,0.0
RD_A_S_20220907,2022-09-07,RD,A,S,0.0,0.0
RD_A_S_20220908,2022-09-08,RD,A,S,0.0,0.0
RD_A_S_20220909,2022-09-09,RD,A,S,0.0,0.0
RD_A_S_20220910,2022-09-10,RD,A,S,0.0,0.0
RD_A_S_20220911,2022-09-11,RD,A,S,0.0,0.0
RD_A_S_20220912,2022-09-12,RD,A,S,0.0,0.0
RD_A_S_20220913,2022-09-13,RD,A,S,0.0,0.0
RD_A_S_20220914,2022-09-14,RD,A,S,0.0,0.0
RD_A_S_20220915,2022-09-15,RD,A,S,0.0,0.0
RD_A_S_20220916,2022-09-16,RD,A,S,0.0,0.0
RD_A_S_20220917,2022-09-17,RD,A,S,0.0,0.0
RD_A_S_20220918,2022-09-18,RD,A,S,0.0,0.0
RD_A_S_20220919,2022-09-19,RD,A,S,0.0,0.0
RD_A_S_20220920,2022-09-20,RD,A,S,0.0,0.0
RD_A_S_20220921,2022-09-21,RD,A,S,0.0,0.0
RD_A_S_20220922,2022-09-22,RD,A,S,0.0,0.0
RD_A_S_20220923,2022-09-23,RD,A,S,0.0,0.0
RD_A_S_20220924,2022-09-24,RD,A,S,0.0,0.0
RD_A_S_20220925,2022-09-25,RD,A,S,0.0,0.0
RD_A_S_20220926,2022-09-26,RD,A,S,0.0,0.0
RD_A_S_20220927,2022-09-27,RD,A,S,0.0,0.0
RD_A_S_20220928,2022-09-28,RD,A,S,0.0,0.0
RD_A_S_20220929,2022-09-29,RD,A,S,0.0,0.0
RD_A_S_20220930,2022-09-30,RD,A,S,0.0,0.0
RD_A_S_20221001,2022-10-01,RD,A,S,0.0,0.0
RD_A_S_20221002,2022-10-02,RD,A,S,0.0,0.0
RD_A_S_20221003,2022-10-03,RD,A,S,0.0,0.0
RD_A_S_20221004,2022-10-04,RD,A,S,0.0,0.0
RD_A_S_20221005,2022-10-05,RD,A,S,0.0,0.0
RD_A_S_20221006,2022-10-06,RD,A,S,0.0,0.0
RD_A_S_20221007,2022-10-07,RD,A,S,0.0,0.0
RD_A_S_20221008,2022-10-08,RD,A,S,0.0,0.0
RD_A_S_20221009,2022-10-09,RD,A,S,0.0,0.0
RD_A_S_20221010,2022-10-10,RD,A,S,0.0,0.0
RD_A_S_20221011,2022-10-11,RD,A,S,0.0,0.0
RD_A_S_20221012,2022-10-12,RD,A,S,0.0,0.0
RD_A_S_20221013,2022-10-13,RD,A,S,0.0,0.0
RD_A_S_20221014,2022-10-14,RD,A,S,0.0,0.0
RD_A_S_20221015,2022-10-15,RD,A,S,0.0,0.0
RD_A_S_20221016,2022-10-16,RD,A,S,0.0,0.0
RD_A_S_20221017,2022-10-17,RD,A,S,0.0,0.0
RD_A_S_20221018,2022-10-18,RD,A,S,0.0,0.0
RD_A_S_20221019,2022-10-19,RD,A,S,0.0,0.0
RD_A_S_20221020,2022-10-20,RD,A,S,0.0,0.0
RD_A_S_20221021,2022-10-21,RD,A,S,0.0,0.0
RD_A_S_20221022,2022-10-22,RD,A,S,0.0,0.0
RD_A_S_20221023,2022-10-23,RD,A,S,0.0,0.0
RD_A_S_20221024,2022-10-24,RD,A,S,0.0,0.0
RD_A_S_20221025,2022-10-25,RD,A,S,0.0,0.0
RD_A_S_20221026,2022-10-26,RD,A,S,0.0,0.0
RD_A_S_20221027,2022-10-27,RD,A,S,0.0,0.0
RD_A_S_20221028,2022-10-28,RD,A,S,0.0,0.0
RD_A_S_20221029,2022-10-29,RD,A,S,0.0,0.0
RD_A_S_20221030,2022-10-30,RD,A,S,0.0,0.0
RD_A_S_20221031,2022-10-31,RD,A,S,0.0,0.0
RD_A_S_20221101,2022-11-01,RD,A,S,0.0,0.0
RD_A_S_20221102,2022-11-02,RD,A,S,0.0,0.0
RD_A_S_20221103,2022-11-03,RD,A,S,0.0,0.0
RD_A_S_20221104,2022-11-04,RD,A,S,0.0,0.0
RD_A_S_20221105,2022-11-05,RD,A,S,0.0,0.0
RD_A_S_20221106,2022-11-06,RD,A,S,0.0,0.0
RD_A_S_20221107,2022-11-07,RD,A,S,0.0,0.0
RD_A_S_20221108,2022-11-08,RD,A,S,0.0,0.0
RD_A_S_20221109,2022-11-09,RD,A,S,0.0,0.0
RD_A_S_20221110,2022-11-10,RD,A,S,0.0,0.0
RD_A_S_20221111,2022-11-11,RD,A,S,0.0,0.0
RD_A_S_20221112,2022-11-12,RD,A,S,0.0,0.0
RD_A_S_20221113,2022-11-13,RD,A,S,0.0,0.0
RD_A_S_20221114,2022-11-14,RD,A,S,0.0,0.0
RD_A_S_20221115,2022-11-15,RD,A,S,0.0,0.0
RD_A_S_20221116,2022-11-16,RD,A,S,0.0,0.0
RD_A_S_20221117,2022-11-17,RD,A,S,0.0,0.0
RD_A_S_20221118,2022-11-18,RD,A,S,0.0,0.0
RD_A_S_20221119,2022-11-19,RD,A,S,0.0,0.0
RD_A_S_20221120,2022-11-20,RD,A,S,0.0,0.0
RD_A_S_20221121,2022-11-21,RD,A,S,0.0,0.0
RD_A_S_20221122,2022-11-22,RD,A,S,0.0,0.0
RD_A_S_20221123,2022-11-23,RD,A,S,0.0,0.0
RD_A_S_20221124,2022-11-24,RD,A,S,0.0,0.0
RD_A_S_20221125,2022-11-25,RD,A,S,0.0,0.0
RD_A_S_20221126,2022-11-26,RD,A,S,0.0,0.0
RD_A_S_20221127,2022-11-27,RD,A,S,0.0,0.0
RD_A_S_20221128,2022-11-28,RD,A,S,0.0,0.0
RD_A_S_20221129,2022-11-29,RD,A,S,0.0,0.0
RD_A_S_20221130,2022-11-30,RD,A,S,0.0,0.0
RD_A_S_20221201,2022-12-01,RD,A,S,0.0,0.0
RD_A_S_20221202,2022-12-02,RD,A,S,0.0,0.0
RD_A_S_20221203,2022-12-03,RD,A,S,0.0,0.0
RD_A_S_20221204,2022-12-04,RD,A,S,0.0,0.0
RD_A_S_20221205,2022-12-05,RD,A,S,5940.0,716.0
RD_A_S_20221206,2022-12-06,RD,A,S,14480.0,562.0
RD_A_S_20221207,2022-12-07,RD,A,S,18640.0,605.0
RD_A_S_20221208,2022-12-08,RD,A,S,14500.0,529.0
RD_A_S_20221209,2022-12-09,RD,A,S,30100.0,467.0
RD_A_S_20221210,2022-12-10,RD,A,S,22000.0,404.0
RD_A_S_20221211,2022-12-11,RD,A,S,0.0,0.0
RD_A_S_20221212,2022-12-12,RD,A,S,31620.0,409.0
RD_A_S_20221213,2022-12-13,RD,A,S,22020.0,456.0
RD_A_S_20221214,2022-12-14,RD,A,S,16640.0,510.0
RD_A_S_20221215,2022-12-15,RD,A,S,22820.0,589.0
RD_A_S_20221216,2022-12-16,RD,A,S,23820.0,586.0
RD_A_S_20221217,2022-12-17,RD,A,S,21080.0,589.0
RD_A_S_20221218,2022-12-18,RD,A,S,0.0,0.0
RD_A_S_20221219,2022-12-19,RD,A,S,16640.0,650.0
RD_A_S_20221220,2022-12-20,RD,A,S,16060.0,611.0
RD_A_S_20221221,2022-12-21,RD,A,S,17120.0,603.0
RD_A_S_20221222,2022-12-22,RD,A,S,13920.0,615.0
RD_A_S_20221223,2022-12-23,RD,A,S,26760.0,660.0
RD_A_S_20221224,2022-12-24,RD,A,S,20360.0,732.0
RD_A_S_20221225,2022-12-25,RD,A,S,0.0,0.0
RD_A_S_20221226,2022-12-26,RD,A,S,21400.0,570.0
RD_A_S_20221227,2022-12-27,RD,A,S,15000.0,584.0
RD_A_S_20221228,2022-12-28,RD,A,S,18200.0,620.0
RD_A_S_20221229,2022-12-29,RD,A,S,23560.0,621.0
RD_A_S_20221230,2022-12-30,RD,A,S,34860.0,610.0
RD_A_S_20221231,2022-12-31,RD,A,S,30800.0,575.0
RD_A_S_20230101,2023-01-01,RD,A,S,0.0,0.0
RD_A_S_20230102,2023-01-02,RD,A,S,0.0,0.0
RD_A_S_20230103,2023-01-03,RD,A,S,27860.0,588.0
RD_A_S_20230104,2023-01-04,RD,A,S,36420.0,569.0
RD_A_S_20230105,2023-01-05,RD,A,S,52500.0,476.0
RD_A_S_20230106,2023-01-06,RD,A,S,84540.0,380.0
RD_A_S_20230107,2023-01-07,RD,A,S,50560.0,412.0
RD_A_S_20230108,2023-01-08,RD,A,S,0.0,0.0
RD_A_S_20230109,2023-01-09,RD,A,S,30220.0,466.0
RD_A_S_20230110,2023-01-10,RD,A,S,27640.0,463.0
RD_A_S_20230111,2023-01-11,RD,A,S,32120.0,484.0
RD_A_S_20230112,2023-01-12,RD,A,S,41280.0,492.0
RD_A_S_20230113,2023-01-13,RD,A,S,46620.0,474.0
RD_A_S_20230114,2023-01-14,RD,A,S,35360.0,491.0
RD_A_S_20230115,2023-01-15,RD,A,S,0.0,0.0
RD_A_S_20230116,2023-01-16,RD,A,S,48160.0,448.0
RD_A_S_20230117,2023-01-17,RD,A,S,52440.0,424.0
RD_A_S_20230118,2023-01-18,RD,A,S,38060.0,404.0
RD_A_S_20230119,2023-01-19,RD,A,S,38540.0,445.0
RD_A_S_20230120,2023-01-20,RD,A,S,21420.0,452.0
RD_A_S_20230121,2023-01-21,RD,A,S,0.0,0.0
RD_A_S_20230122,2023-01-22,RD,A,S,0.0,0.0
RD_A_S_20230123,2023-01-23,RD,A,S,0.0,0.0
RD_A_S_20230124,2023-01-24,RD,A,S,0.0,0.0
RD_A_S_20230125,2023-01-25,RD,A,S,30820.0,573.0
RD_A_S_20230126,2023-01-26,RD,A,S,16060.0,658.0
RD_A_S_20230127,2023-01-27,RD,A,S,26780.0,540.0
RD_A_S_20230128,2023-01-28,RD,A,S,20360.0,452.0
RD_A_S_20230129,2023-01-29,RD,A,S,0.0,0.0
RD_A_S_20230130,2023-01-30,RD,A,S,8560.0,599.0
RD_A_S_20230131,2023-01-31,RD,A,S,4260.0,646.0
RD_A_S_20230201,2023-02-01,RD,A,S,26620.0,696.0
RD_A_S_20230202,2023-02-02,RD,A,S,41520.0,676.0
RD_A_S_20230203,2023-02-03,RD,A,S,39580.0,549.0
RD_A_S_20230204,2023-02-04,RD,A,S,58600.0,369.0
RD_A_S_20230205,2023-02-05,RD,A,S,0.0,0.0
RD_A_S_20230206,2023-02-06,RD,A,S,35340.0,285.0
RD_A_S_20230207,2023-02-07,RD,A,S,36400.0,285.0
RD_A_S_20230208,2023-02-08,RD,A,S,28620.0,312.0
RD_A_S_20230209,2023-02-09,RD,A,S,23560.0,366.0
RD_A_S_20230210,2023-02-10,RD,A,S,24640.0,414.0
