순번,영화명,감독,배급사,개봉일,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,분기,일반상영관 가격
147 ,스타워즈: 깨어난 포스,J.J. 에이브럼스,월트디즈니컴퍼니코리아(주),2015-12-17,미국,940 ,28353796331,"3,273,879 ",9631617574,"1,047,074 ",액션,12세이상관람가,4,9500
148 ,분노의 질주: 더 세븐,제임스 완,유니버설픽쳐스인터내셔널 코리아(유),2015-04-01,미국,983 ,26449334694,"3,247,558 ",7328474894,"864,171 ",액션,15세이상관람가,2,9500
149 ,터미네이터 제니시스,앨런 테일러,롯데쇼핑㈜롯데엔터테인먼트,2015-07-02,미국,"1,113 ",26546725129,"3,239,371 ",7364611329,"852,065 ",액션,15세이상관람가,3,9500
150 ,그래비티,알폰소 쿠아론,워너브러더스 코리아(주),2013-10-17,미국,636 ,31484135600,"3,227,452 ",14128973600,"1,311,034 ",SF,12세이상관람가,4,9500
151 ,그놈 목소리,박진표,씨제이엔터테인먼트,2007-02-01,한국,0 ,0,"3,143,247 ",0,"826,287 ",드라마,12세이상관람가,,
152 ,캐리비안의 해적: 낯선 조류,롭 마샬,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-05-19,미국,960 ,27279967500,"3,130,046 ",8991119500,"977,452 ",액션,12세이상관람가,2,8500
153 ,퀵,조범구,씨제이이앤엠(주),2011-07-20,한국,512 ,22960890000,"3,125,069 ",5353417500,"692,405 ",코미디,15세이상관람가,3,8500
154 ,감기,김성수,아이러브시네마,2013-08-14,한국,806 ,21784202000,"3,119,023 ",4692878000,"638,882 ",드라마,15세이상관람가,3,9500
155 ,나우 유 씨 미 2,존 추,롯데쇼핑㈜롯데엔터테인먼트,2016-07-13,미국,"1,200 ",25116690113,"3,100,113 ",7162588413,"850,601 ",범죄,12세이상관람가,3,9500
156 ,하모니,강대규,씨제이엔터테인먼트,2010-01-28,한국,405 ,21992266198,"3,068,544 ",5451128000,"718,993 ",드라마,12세이상관람가,1,8500
157 ,거북이 달린다,이연우,(주)쇼박스,2009-06-11,한국,379 ,20857347292,"3,059,812 ",6785771000,"942,277 ",드라마,15세이상관람가,2,8500
158 ,미녀는 괴로워,김용화,(주)쇼박스,2006-12-14,한국,0 ,0,"3,057,632 ",0,"965,604 ",멜로/로맨스,12세이상관람가,,
159 ,캐리비안의 해적: 죽은 자는 말이 없다,"요아킴 뢰닝,에스펜 샌버그",월트디즈니컴퍼니코리아 유한책임회사,2017-05-24,미국,"1,357 ",24975495122,"3,049,894 ",7206844722,"839,897 ",액션,12세이상관람가,2,9500
160 ,스물,이병헌,(주)넥스트엔터테인먼트월드(NEW),2015-03-25,한국,926 ,23558988686,"3,044,134 ",5990587486,"740,243 ",코미디,15세이상관람가,1,9500
161 ,토르: 다크 월드,앨런 테일러,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-10-30,미국,733 ,22525808500,"3,039,889 ",6890911500,"885,699 ",액션,12세이상관람가,4,9500
162 ,식객,전윤수,씨제이엔터테인먼트,2007-11-01,한국,0 ,0,"3,038,868 ",0,"913,989 ",드라마,12세이상관람가,,
163 ,방자전,김대우,씨제이엔터테인먼트,2010-06-02,한국,512 ,22853629794,"3,035,116 ",7700850000,"975,688 ",사극,청소년관람불가,2,8500
164 ,마더,봉준호,씨제이엔터테인먼트,2009-05-28,한국,648 ,20195373838,"3,013,523 ",7430891000,"1,060,010 ",드라마,청소년관람불가,2,8500
165 ,레드: 더 레전드,딘 패리소트,롯데쇼핑㈜롯데엔터테인먼트,2013-07-18,미국,739 ,21511358970,"3,004,647 ",6308770970,"841,287 ",액션,15세이상관람가,3,9500
166 ,해리 포터와 혼혈 왕자,데이빗 예이츠,워너브러더스 코리아(주),2009-07-15,미국,751 ,20580402431,"3,002,669 ",6666092500,"907,125 ",어드벤처,전체관람가,3,8500
167 ,오싹한 연애,황인호,씨제이이앤엠(주),2011-12-01,한국,469 ,21965313000,"3,001,530 ",6146203500,"797,727 ",공포(호러),12세이상관람가,4,8500
168 ,드래곤 길들이기 2,딘 데블로이스,씨제이이앤엠(주),2014-07-23,미국,829 ,23979935189,"3,000,056 ",6564340689,"751,931 ",애니메이션,전체관람가,3,9500
169 ,형,권수경,씨제이이앤엠(주),2016-11-23,한국,993 ,23129111893,"2,982,022 ",5484309343,"675,698 ",코미디,12세이상관람가,4,9500
170 ,황금 나침반,크리스 웨이츠,롯데쇼핑㈜롯데엔터테인먼트,2007-12-18,미국,0 ,N/A,"2,979,838 ",N/A,"883,918 ",판타지,전체관람가,,
171 ,친구 2,곽경택,롯데쇼핑㈜롯데엔터테인먼트,2013-11-14,한국,968 ,21804687513,"2,971,475 ",5171825013,"675,887 ",액션,청소년관람불가,4,9500
172 ,26년,조근현,"(주)인벤트스톤,영화사청어람(주)",2012-11-29,한국,604 ,21241327145,"2,963,449 ",6121058611,"817,210 ",액션,15세이상관람가,4,8500
173 ,고지전,장훈,(주)쇼박스,2011-07-20,한국,585 ,21968557600,"2,945,137 ",6379632100,"817,904 ",드라마,15세이상관람가,3,8500
174 ,엑스맨: 아포칼립스,브라이언 싱어,이십세기폭스코리아(주),2016-05-25,미국,"1,262 ",24467887950,"2,938,818 ",7495864450,"847,621 ",액션,12세이상관람가,2,9500
175 ,프리즌,나현,(주)쇼박스,2017-03-23,한국,"1,047 ",23790276987,"2,931,897 ",5681060637,"679,455 ",범죄,청소년관람불가,1,9500
176 ,300,잭 스나이더,워너브러더스 코리아(주),2007-03-14,미국,0 ,0,"2,929,400 ",0,"1,076,005 ",액션,청소년관람불가,,
177 ,솔트,필립 노이스,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-07-29,미국,556 ,21719123025,"2,921,331 ",6529156500,"837,532 ",스릴러,15세이상관람가,3,8500
178 ,헬로우 고스트,김영탁,(주)넥스트엔터테인먼트월드(NEW),2010-12-22,한국,472 ,21154651779,"2,897,477 ",6343048000,"823,854 ",코미디,12세이상관람가,4,8500
179 ,원티드,티무르 베크맘베토브,유니버설픽쳐스인터내셔널 코리아(유),2008-06-26,미국,446 ,19258777000,"2,867,594 ",7021231500,"994,356 ",스릴러,청소년관람불가,2,7500
180 ,극비수사,곽경택,(주)쇼박스,2015-06-18,한국,894 ,22389535897,"2,860,786 ",5828885297,"717,981 ",드라마,15세이상관람가,2,9500
181 ,슈렉3,"크리스 밀러,라맨 허",씨제이엔터테인먼트,2007-06-06,미국,0 ,0,"2,844,159 ",0,"945,899 ",애니메이션,전체관람가,,
182 ,표적,창,씨제이이앤엠(주),2014-04-30,한국,665 ,22256359300,"2,841,788 ",5348606900,"652,750 ",액션,15세이상관람가,2,9500
183 ,앤트맨,페이튼 리드,월트디즈니컴퍼니코리아(주),2015-09-03,미국,949 ,23502249937,"2,839,921 ",7332839937,"840,337 ",액션,12세이상관람가,3,9500
184 ,호빗: 다섯 군대 전투,피터 잭슨,워너브러더스 코리아(주),2014-12-17,미국,926 ,24268487685,"2,836,774 ",7327248685,"809,402 ",어드벤처,12세이상관람가,4,9500
185 ,호빗: 뜻밖의 여정,피터 잭슨,워너브러더스 코리아(주),2012-12-13,미국,"1,028 ",23436820716,"2,818,993 ",8241919216,"910,976 ",어드벤처,12세이상관람가,4,8500
186 ,메이즈 러너,웨스 볼,이십세기폭스코리아(주),2014-09-18,미국,648 ,21489367677,"2,812,427 ",6423264777,"805,570 ",액션,12세이상관람가,3,9500
187 ,해리 포터와 죽음의 성물1,데이빗 예이츠,워너브러더스 코리아(주),2010-12-15,미국,718 ,19906900266,"2,809,053 ",6430256500,"866,701 ",미스터리,전체관람가,4,8500
188 ,빅 히어로,"돈 홀,크리스 윌리암스",월트디즈니컴퍼니코리아(주),2015-01-21,미국,825 ,21993119765,"2,801,949 ",6512949165,"772,249 ",애니메이션,전체관람가,1,9500
189 ,덩케르크,크리스토퍼 놀란,워너브러더스 코리아(주),2017-07-20,미국,"1,252 ",24550541348,"2,788,732 ",9437670298,"986,967 ",액션,12세이상관람가,3,9500
190 ,혹성탈출: 진화의 시작,루퍼트 와이어트,이십세기폭스코리아(주),2011-08-17,미국,514 ,20629757000,"2,773,794 ",6637598000,"849,251 ",액션,12세이상관람가,3,8500
191 ,부당거래,류승완,씨제이엔터테인먼트,2010-10-28,한국,502 ,21326977937,"2,766,436 ",7587039000,"944,655 ",범죄,청소년관람불가,4,8500
192 ,1번가의 기적,윤제균,씨제이엔터테인먼트,2007-02-14,한국,0 ,0,"2,750,457 ",0,"697,439 ",드라마,15세이상관람가,,
193 ,메이즈 러너: 스코치 트라이얼,웨스 볼,이십세기폭스코리아(주),2015-09-16,미국,804 ,21596946349,"2,744,413 ",5743724849,"697,898 ",액션,12세이상관람가,3,9500
194 ,가디언즈 오브 갤럭시 VOL. 2,제임스 건,월트디즈니컴퍼니코리아 유한책임회사,2017-05-03,미국,"1,218 ",23452674686,"2,735,719 ",7669006186,"854,131 ",액션,12세이상관람가,2,9500
195 ,시라노; 연애조작단,김현석,롯데쇼핑㈜롯데엔터테인먼트,2010-09-16,한국,402 ,20171151599,"2,731,828 ",7068438000,"910,652 ",멜로/로맨스,12세이상관람가,3,8500
196 ,핸콕,피터 버그,한국소니픽쳐스릴리징브에나비스타영화㈜,2008-07-02,미국,602 ,17854932333,"2,723,518 ",5977901000,"860,691 ",액션,12세이상관람가,3,7500
197 ,내가 살인범이다,정병길,(주)쇼박스,2012-11-08,한국,547 ,20338948000,"2,721,903 ",6313599000,"809,580 ",액션,청소년관람불가,4,8500
198 ,나우 유 씨 미 : 마술사기단,루이스 리테리어,롯데쇼핑㈜롯데엔터테인먼트,2013-08-22,미국,691 ,19146691869,"2,718,227 ",6322143282,"855,244 ",범죄,12세이상관람가,3,9500
199 ,미스 페레그린과 이상한 아이들의 집,팀 버튼,이십세기폭스코리아(주),2016-09-28,미국,904 ,21841214586,"2,718,158 ",6220296286,"737,280 ",미스터리,12세이상관람가,3,9500
200 ,적벽대전 2 : 최후의 결전,오우삼,(주)쇼박스,2009-01-22,중국,426 ,17910684413,"2,713,031 ",5181840500,"743,318 ",액션,15세이상관람가,1,8500
201 ,지.아이.조 : 전쟁의 서막,스티븐 소머즈,씨제이엔터테인먼트,2009-08-06,미국,446 ,19889126096,"2,706,748 ",5995248000,"774,359 ",액션,15세이상관람가,3,8500
202 ,타이탄,루이스 리테리어,워너브러더스 코리아(주),2010-04-01,미국,694 ,22143097429,"2,685,508 ",6821236500,"798,779 ",액션,12세이상관람가,2,8500
203 ,소원,이준익,롯데쇼핑㈜롯데엔터테인먼트,2013-10-02,한국,641 ,18251983100,"2,663,170 ",3769048600,"518,005 ",드라마,12세이상관람가,4,9500
204 ,살인자의 기억법,원신연,(주)쇼박스,2017-09-06,한국,"1,064 ",21361479492,"2,656,694 ",5389419142,"643,595 ",범죄,15세이상관람가,3,9500
205 ,브레이킹 던 part2,빌 콘돈,(주)넥스트엔터테인먼트월드(NEW),2012-11-15,미국,665 ,18909583065,"2,654,817 ",5571602065,"745,970 ",드라마,15세이상관람가,4,8500
206 ,탐정 : 더 비기닝,김정훈,씨제이이앤엠(주),2015-09-24,한국,764 ,20463956973,"2,625,686 ",4092941173,"504,961 ",코미디,15세이상관람가,3,9500
207 ,미니언즈,"피에르 꼬팽,카일 발다",유니버설픽쳐스인터내셔널 코리아(유),2015-07-29,미국,792 ,18997911278,"2,625,572 ",4787634178,"630,536 ",애니메이션,전체관람가,3,9500
208 ,후궁 : 제왕의 첩,김대승,롯데쇼핑㈜롯데엔터테인먼트,2012-06-06,한국,624 ,19250354500,"2,621,436 ",5525028500,"716,851 ",사극,청소년관람불가,2,8500
209 ,트랜스포머: 최후의 기사,마이클 베이,롯데쇼핑㈜롯데엔터테인먼트,2017-06-21,미국,"1,739 ",21501959228,"2,614,601 ",5273073728,"609,345 ",액션,12세이상관람가,2,9500
210 ,제이슨 본,폴 그린그래스,유니버설픽쳐스인터내셔널 코리아(유),2016-07-27,미국,827 ,21253434663,"2,611,966 ",6707397843,"797,790 ",액션,15세이상관람가,3,9500
211 ,드래곤 길들이기,딘 데블로이스,씨제이엔터테인먼트,2010-05-20,미국,562 ,27471926367,"2,603,857 ",9508353500,"846,400 ",애니메이션,전체관람가,2,8500
212 ,도리를 찾아서,앤드류 스탠튼,월트디즈니컴퍼니코리아(주),2016-07-06,미국,"1,091 ",20703899933,"2,601,734 ",6199961913,"724,706 ",애니메이션,전체관람가,3,9500
213 ,위험한 상견례,김진영,롯데쇼핑㈜롯데엔터테인먼트,2011-03-31,한국,524 ,19174920500,"2,595,625 ",5930105000,"765,417 ",코미디,12세이상관람가,1,8500
214 ,아수라,김성수,씨제이이앤엠(주),2016-09-28,한국,"1,278 ",20576226662,"2,594,028 ",5577412282,"676,676 ",범죄,청소년관람불가,3,9500
215 ,굿모닝 프레지던트,장진,씨제이엔터테인먼트,2009-10-22,한국,586 ,18770889320,"2,583,294 ",6239306300,"815,403 ",코미디,전체관람가,4,8500
216 ,보안관,김형주,롯데쇼핑㈜롯데엔터테인먼트,2017-05-03,한국,"1,091 ",20697532509,"2,571,491 ",4093422209,"491,530 ",범죄,15세이상관람가,2,9500
217 ,기술자들,김홍선,롯데쇼핑㈜롯데엔터테인먼트,2014-12-24,한국,641 ,19894297783,"2,564,340 ",4534671083,"564,420 ",범죄,15세이상관람가,4,9500
218 ,퍼시픽 림,길예르모 델 토로,워너브러더스 코리아(주),2013-07-11,미국,"1,005 ",20477392512,"2,539,114 ",6769401012,"776,183 ",액션,12세이상관람가,3,9500
219 ,엑스맨: 퍼스트 클래스,매튜 본,이십세기폭스코리아(주),2011-06-02,미국,587 ,19063768000,"2,532,306 ",6847701000,"870,595 ",액션,12세이상관람가,2,8500
220 ,정글북,존 파브로,월트디즈니컴퍼니코리아(주),2016-06-09,미국,924 ,21457807134,"2,532,051 ",6360280354,"702,113 ",어드벤처,12세이상관람가,2,9500
221 ,마이펫의 이중생활,크리스 리노드,유니버설픽쳐스인터내셔널 코리아(유),2016-08-03,미국,726 ,19379904655,"2,517,805 ",5360235715,"656,542 ",애니메이션,전체관람가,3,9500
222 ,조작된 도시,박광현,씨제이이앤엠(주),2017-02-09,한국,"1,019 ",20119979587,"2,512,572 ",4696743687,"564,486 ",범죄,15세이상관람가,1,9500
223 ,반창꼬,정기훈,(주)넥스트엔터테인먼트월드(NEW),2012-12-19,한국,466 ,17883988787,"2,471,721 ",4304602748,"568,409 ",멜로/로맨스,15세이상관람가,4,8500
224 ,보스 베이비,톰 맥그라스,씨제이이앤엠(주),2017-05-03,미국,"1,116 ",18918869704,"2,450,023 ",4724943504,"582,820 ",애니메이션,전체관람가,2,9500
225 ,화차,변영주,필라멘트픽쳐스,2012-03-08,한국,548 ,18450760000,"2,435,211 ",6041917500,"760,953 ",미스터리,15세이상관람가,1,8500
226 ,이웃사람,김휘,롯데쇼핑㈜롯데엔터테인먼트,2012-08-22,한국,600 ,18087442369,"2,434,099 ",5411949754,"697,152 ",스릴러,청소년관람불가,3,8500
227 ,재심,김태윤,"오퍼스픽쳐스,CGV아트하우스",2017-02-15,한국,935 ,19263100637,"2,420,729 ",4569982837,"555,767 ",드라마,15세이상관람가,1,9500
228 ,의뢰인,손영성,(주)쇼박스,2011-09-29,한국,522 ,17797042500,"2,393,086 ",5652134000,"719,601 ",스릴러,15세이상관람가,3,8500
229 ,화이: 괴물을 삼킨 아이,장준환,(주)쇼박스,2013-10-09,한국,817 ,17678676795,"2,391,963 ",5419118695,"697,799 ",액션,청소년관람불가,4,9500
230 ,테이큰,피에르 모렐,㈜스튜디오이쩜영,2008-04-09,프랑스,254 ,15971389000,"2,379,830 ",5816455000,"825,364 ",범죄,청소년관람불가,2,7500
231 ,007 스카이폴,샘 멘데스,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2012-10-26,미국,748 ,17487213000,"2,376,145 ",6160910500,"793,030 ",액션,15세이상관람가,4,8500
232 ,가문의 영광4 - 가문의 수난,정태원,(주)넥스트엔터테인먼트월드(NEW),2011-09-07,한국,537 ,17762035500,"2,363,955 ",4095559500,"516,319 ",코미디,15세이상관람가,3,8500
233 ,블라인드,안상훈,(주)넥스트엔터테인먼트월드(NEW),2011-08-10,한국,404 ,18361430500,"2,362,906 ",5974758500,"736,580 ",스릴러,청소년관람불가,3,8500
234 ,박열,이준익,메가박스중앙(주)플러스엠,2017-06-28,한국,"1,176 ",18093543795,"2,359,174 ",4921077395,"623,230 ",드라마,12세이상관람가,2,9500
235 ,미인도,전윤수,씨제이엔터테인먼트,2008-11-13,한국,463 ,15531621371,"2,325,715 ",4979210500,"709,649 ",사극,청소년관람불가,4,7500
236 ,라스트 갓파더,심형래,씨제이엔터테인먼트,2010-12-29,한국,547 ,16832542997,"2,316,099 ",4836322500,"633,176 ",코미디,12세이상관람가,4,8500
237 ,스파이,폴 페이그,이십세기폭스코리아(주),2015-05-21,미국,665 ,18396836358,"2,315,882 ",5393002858,"648,385 ",액션,15세이상관람가,2,9500
238 ,모아나,"론 클레멘츠,존 머스커",월트디즈니컴퍼니코리아 유한책임회사,2017-01-12,미국,953 ,18055062307,"2,310,054 ",4735422707,"572,295 ",애니메이션,전체관람가,1,9500
239 ,테이큰 2,올리비에 메가턴,이십세기폭스코리아(주),2012-09-27,프랑스,682 ,17581098553,"2,308,596 ",5503312053,"692,896 ",액션,청소년관람불가,3,8500
240 ,하녀,임상수,(주)싸이더스,2010-05-13,한국,577 ,17310669976,"2,304,487 ",5832848500,"740,713 ",스릴러,청소년관람불가,2,8500
241 ,호빗: 스마우그의 폐허,피터 잭슨,워너브러더스 코리아(주),2013-12-12,미국,811 ,17850613316,"2,282,744 ",3736656816,"471,461 ",어드벤처,12세이상관람가,4,9500
242 ,나잇&데이,제임스 맨골드,이십세기폭스코리아(주),2010-06-24,미국,501 ,17054262425,"2,282,191 ",6032890000,"771,899 ",액션,15세이상관람가,2,8500
243 ,컨저링,제임스 완,워너브러더스 코리아(주),2013-09-17,미국,553 ,16353225777,"2,262,758 ",4503892277,"593,487 ",공포(호러),15세이상관람가,3,9500
244 ,슈렉 포에버,마이크 미첼,씨제이엔터테인먼트,2010-07-01,미국,561 ,23178925617,"2,261,356 ",8349179500,"767,056 ",애니메이션,전체관람가,3,8500
245 ,극락도 살인사건,김한민,"(주)엠케이픽처스 ,(주)두엔터테인먼트 ",2007-04-12,한국,0 ,0,"2,259,511 ",0,"647,717 ",공포(호러),15세이상관람가,,
246 ,이글 아이,D.J. 카루소,씨제이엔터테인먼트,2008-10-09,미국,330 ,14577167667,"2,258,369 ",4745696667,"695,165 ",액션,12세이상관람가,4,7500
247 ,배트맨 대 슈퍼맨: 저스티스의 시작,잭 스나이더,워너브러더스 코리아(주),2016-03-24,미국,"1,709 ",18906246428,"2,256,913 ",5864824079,"663,637 ",액션,12세이상관람가,1,9500
248 ,배틀쉽,피터 버그,유니버설픽쳐스인터내셔널 코리아(유),2012-04-11,미국,736 ,16545921500,"2,241,687 ",4666555500,"597,715 ",SF,12세이상관람가,2,8500
249 ,셜록홈즈 : 그림자 게임,가이 리치,워너브러더스 코리아(주),2011-12-21,미국,370 ,16670913500,"2,239,156 ",6013564500,"774,620 ",액션,15세이상관람가,4,8500
250 ,박쥐,박찬욱,씨제이엔터테인먼트,2009-04-30,한국,462 ,15051788827,"2,237,271 ",5232105000,"741,819 ",공포(호러),청소년관람불가,2,8500
